#       time                  x1                  y1                  z1                  x2                  y2                  z2
 564.1062500    1.4582123324e-07    7.4042509773e-07    3.1296014955e-07    1.4582123324e-07    7.4042509773e-07    3.1296014955e-07
 564.1125000    1.4624782075e-07    7.4177212117e-07    3.1369114937e-07    1.4624782075e-07    7.4177212117e-07    3.1369114937e-07
 564.1187500    1.4667440827e-07    7.4311914461e-07    3.1442214920e-07    1.4667440827e-07    7.4311914461e-07    3.1442214920e-07
 564.1250000    1.4710099578e-07    7.4446616805e-07    3.1515314902e-07    1.4710099578e-07    7.4446616805e-07    3.1515314902e-07
 564.1312500    1.4752758330e-07    7.4581319149e-07    3.1588414885e-07    1.4752758330e-07    7.4581319149e-07    3.1588414885e-07
 564.1375000    1.4795417082e-07    7.4716021493e-07    3.1661514867e-07    1.4795417082e-07    7.4716021493e-07    3.1661514867e-07
 564.1437500    1.4838075833e-07    7.4850723837e-07    3.1734614850e-07    1.4838075833e-07    7.4850723837e-07    3.1734614850e-07
 564.1500000    1.4880734585e-07    7.4985426181e-07    3.1807714833e-07    1.4880734585e-07    7.4985426181e-07    3.1807714833e-07
 564.1562500    1.4923393337e-07    7.5120128526e-07    3.1880814815e-07    1.4923393337e-07    7.5120128526e-07    3.1880814815e-07
 564.1625000    1.4966052088e-07    7.5254830870e-07    3.1953914798e-07    1.4966052088e-07    7.5254830870e-07    3.1953914798e-07
 564.1687500    1.5008710840e-07    7.5389533214e-07    3.2027014781e-07    1.5008710840e-07    7.5389533214e-07    3.2027014781e-07
 564.1750000    1.5051369592e-07    7.5524235558e-07    3.2100114763e-07    1.5051369592e-07    7.5524235558e-07    3.2100114763e-07
 564.1812500    1.5094028344e-07    7.5658937902e-07    3.2173214746e-07    1.5094028344e-07    7.5658937902e-07    3.2173214746e-07
 564.1875000    1.5136687096e-07    7.5793640247e-07    3.2246314729e-07    1.5136687096e-07    7.5793640247e-07    3.2246314729e-07
 564.1937500    1.5179345848e-07    7.5928342591e-07    3.2319414712e-07    1.5179345848e-07    7.5928342591e-07    3.2319414712e-07
 564.2000000    1.5222004599e-07    7.6063044935e-07    3.2392514695e-07    1.5222004599e-07    7.6063044935e-07    3.2392514695e-07
 564.2062500    1.5264663351e-07    7.6197747279e-07    3.2465614678e-07    1.5264663351e-07    7.6197747279e-07    3.2465614678e-07
 564.2125000    1.5307322103e-07    7.6332449624e-07    3.2538714660e-07    1.5307322103e-07    7.6332449624e-07    3.2538714660e-07
 564.2187500    1.5349980855e-07    7.6467151968e-07    3.2611814643e-07    1.5349980855e-07    7.6467151968e-07    3.2611814643e-07
 564.2250000    1.5392639607e-07    7.6601854313e-07    3.2684914626e-07    1.5392639607e-07    7.6601854313e-07    3.2684914626e-07
 564.2312500    1.5435298359e-07    7.6736556657e-07    3.2758014609e-07    1.5435298359e-07    7.6736556657e-07    3.2758014609e-07
 564.2375000    1.5477957111e-07    7.6871259001e-07    3.2831114592e-07    1.5477957111e-07    7.6871259001e-07    3.2831114592e-07
 564.2437500    1.5520615863e-07    7.7005961346e-07    3.2904214576e-07    1.5520615863e-07    7.7005961346e-07    3.2904214576e-07
 564.2500000    1.5563274616e-07    7.7140663690e-07    3.2977314559e-07    1.5563274616e-07    7.7140663690e-07    3.2977314559e-07
 564.2562500    1.5605933368e-07    7.7275366035e-07    3.3050414542e-07    1.5605933368e-07    7.7275366035e-07    3.3050414542e-07
 564.2625000    1.5648592120e-07    7.7410068379e-07    3.3123514525e-07    1.5648592120e-07    7.7410068379e-07    3.3123514525e-07
 564.2687500    1.5691250872e-07    7.7544770724e-07    3.3196614508e-07    1.5691250872e-07    7.7544770724e-07    3.3196614508e-07
 564.2750000    1.5733909624e-07    7.7679473069e-07    3.3269714491e-07    1.5733909624e-07    7.7679473069e-07    3.3269714491e-07
 564.2812500    1.5776568376e-07    7.7814175413e-07    3.3342814474e-07    1.5776568376e-07    7.7814175413e-07    3.3342814474e-07
 564.2875000    1.5819227129e-07    7.7948877758e-07    3.3415914458e-07    1.5819227129e-07    7.7948877758e-07    3.3415914458e-07
 564.2937500    1.5861885881e-07    7.8083580103e-07    3.3489014441e-07    1.5861885881e-07    7.8083580103e-07    3.3489014441e-07
 564.3000000    1.5904544633e-07    7.8218282447e-07    3.3562114424e-07    1.5904544633e-07    7.8218282447e-07    3.3562114424e-07
 564.3062500    1.5947203386e-07    7.8352984792e-07    3.3635214408e-07    1.5947203386e-07    7.8352984792e-07    3.3635214408e-07
 564.3125000    1.5989862138e-07    7.8487687137e-07    3.3708314391e-07    1.5989862138e-07    7.8487687137e-07    3.3708314391e-07
 564.3187500    1.6032520890e-07    7.8622389481e-07    3.3781414374e-07    1.6032520890e-07    7.8622389481e-07    3.3781414374e-07
 564.3250000    1.6075179643e-07    7.8757091826e-07    3.3854514358e-07    1.6075179643e-07    7.8757091826e-07    3.3854514358e-07
 564.3312500    1.6117838395e-07    7.8891794171e-07    3.3927614341e-07    1.6117838395e-07    7.8891794171e-07    3.3927614341e-07
 564.3375000    1.6160497148e-07    7.9026496516e-07    3.4000714325e-07    1.6160497148e-07    7.9026496516e-07    3.4000714325e-07
 564.3437500    1.6203155900e-07    7.9161198861e-07    3.4073814308e-07    1.6203155900e-07    7.9161198861e-07    3.4073814308e-07
 564.3500000    1.6245814653e-07    7.9295901206e-07    3.4146914292e-07    1.6245814653e-07    7.9295901206e-07    3.4146914292e-07
 564.3562500    1.6288473405e-07    7.9430603551e-07    3.4220014275e-07    1.6288473405e-07    7.9430603551e-07    3.4220014275e-07
 564.3625000    1.6331132158e-07    7.9565305895e-07    3.4293114259e-07    1.6331132158e-07    7.9565305895e-07    3.4293114259e-07
 564.3687500    1.6373790910e-07    7.9700008240e-07    3.4366214243e-07    1.6373790910e-07    7.9700008240e-07    3.4366214243e-07
 564.3750000    1.6416449663e-07    7.9834710585e-07    3.4439314226e-07    1.6416449663e-07    7.9834710585e-07    3.4439314226e-07
 564.3812500    1.6459108415e-07    7.9969412930e-07    3.4512414210e-07    1.6459108415e-07    7.9969412930e-07    3.4512414210e-07
 564.3875000    1.6501767168e-07    8.0104115275e-07    3.4585514194e-07    1.6501767168e-07    8.0104115275e-07    3.4585514194e-07
 564.3937500    1.6544425921e-07    8.0238817620e-07    3.4658614177e-07    1.6544425921e-07    8.0238817620e-07    3.4658614177e-07
 564.4000000    1.6587084674e-07    8.0373519966e-07    3.4731714161e-07    1.6587084674e-07    8.0373519966e-07    3.4731714161e-07
 564.4062500    1.6629743426e-07    8.0508222311e-07    3.4804814145e-07    1.6629743426e-07    8.0508222311e-07    3.4804814145e-07
 564.4125000    1.6672402179e-07    8.0642924656e-07    3.4877914129e-07    1.6672402179e-07    8.0642924656e-07    3.4877914129e-07
 564.4187500    1.6715060932e-07    8.0777627001e-07    3.4951014113e-07    1.6715060932e-07    8.0777627001e-07    3.4951014113e-07
 564.4250000    1.6757719685e-07    8.0912329346e-07    3.5024114097e-07    1.6757719685e-07    8.0912329346e-07    3.5024114097e-07
 564.4312500    1.6800378437e-07    8.1047031691e-07    3.5097214080e-07    1.6800378437e-07    8.1047031691e-07    3.5097214080e-07
 564.4375000    1.6843037190e-07    8.1181734037e-07    3.5170314064e-07    1.6843037190e-07    8.1181734037e-07    3.5170314064e-07
 564.4437500    1.6885695943e-07    8.1316436382e-07    3.5243414048e-07    1.6885695943e-07    8.1316436382e-07    3.5243414048e-07
 564.4500000    1.6928354696e-07    8.1451138727e-07    3.5316514032e-07    1.6928354696e-07    8.1451138727e-07    3.5316514032e-07
 564.4562500    1.6971013449e-07    8.1585841072e-07    3.5389614016e-07    1.6971013449e-07    8.1585841072e-07    3.5389614016e-07
 564.4625000    1.7013672202e-07    8.1720543418e-07    3.5462714000e-07    1.7013672202e-07    8.1720543418e-07    3.5462714000e-07
 564.4687500    1.7056330955e-07    8.1855245763e-07    3.5535813984e-07    1.7056330955e-07    8.1855245763e-07    3.5535813984e-07
 564.4750000    1.7098989708e-07    8.1989948108e-07    3.5608913969e-07    1.7098989708e-07    8.1989948108e-07    3.5608913969e-07
 564.4812500    1.7141648461e-07    8.2124650454e-07    3.5682013953e-07    1.7141648461e-07    8.2124650454e-07    3.5682013953e-07
 564.4875000    1.7184307214e-07    8.2259352799e-07    3.5755113937e-07    1.7184307214e-07    8.2259352799e-07    3.5755113937e-07
 564.4937500    1.7226965967e-07    8.2394055145e-07    3.5828213921e-07    1.7226965967e-07    8.2394055145e-07    3.5828213921e-07
 564.5000000    1.7269624720e-07    8.2528757490e-07    3.5901313905e-07    1.7269624720e-07    8.2528757490e-07    3.5901313905e-07
 564.5062500    1.7312283473e-07    8.2663459836e-07    3.5974413889e-07    1.7312283473e-07    8.2663459836e-07    3.5974413889e-07
 564.5125000    1.7354942226e-07    8.2798162181e-07    3.6047513874e-07    1.7354942226e-07    8.2798162181e-07    3.6047513874e-07
 564.5187500    1.7397600980e-07    8.2932864527e-07    3.6120613858e-07    1.7397600980e-07    8.2932864527e-07    3.6120613858e-07
 564.5250000    1.7440259733e-07    8.3067566872e-07    3.6193713842e-07    1.7440259733e-07    8.3067566872e-07    3.6193713842e-07
 564.5312500    1.7482918486e-07    8.3202269218e-07    3.6266813827e-07    1.7482918486e-07    8.3202269218e-07    3.6266813827e-07
 564.5375000    1.7525577239e-07    8.3336971564e-07    3.6339913811e-07    1.7525577239e-07    8.3336971564e-07    3.6339913811e-07
 564.5437500    1.7568235993e-07    8.3471673909e-07    3.6413013795e-07    1.7568235993e-07    8.3471673909e-07    3.6413013795e-07
 564.5500000    1.7610894746e-07    8.3606376255e-07    3.6486113780e-07    1.7610894746e-07    8.3606376255e-07    3.6486113780e-07
 564.5562500    1.7653553499e-07    8.3741078601e-07    3.6559213764e-07    1.7653553499e-07    8.3741078601e-07    3.6559213764e-07
 564.5625000    1.7696212253e-07    8.3875780946e-07    3.6632313749e-07    1.7696212253e-07    8.3875780946e-07    3.6632313749e-07
 564.5687500    1.7738871006e-07    8.4010483292e-07    3.6705413733e-07    1.7738871006e-07    8.4010483292e-07    3.6705413733e-07
 564.5750000    1.7781529759e-07    8.4145185638e-07    3.6778513718e-07    1.7781529759e-07    8.4145185638e-07    3.6778513718e-07
 564.5812500    1.7824188513e-07    8.4279887984e-07    3.6851613703e-07    1.7824188513e-07    8.4279887984e-07    3.6851613703e-07
 564.5875000    1.7866847266e-07    8.4414590329e-07    3.6924713687e-07    1.7866847266e-07    8.4414590329e-07    3.6924713687e-07
 564.5937500    1.7909506020e-07    8.4549292675e-07    3.6997813672e-07    1.7909506020e-07    8.4549292675e-07    3.6997813672e-07
 564.6000000    1.7952164773e-07    8.4683995021e-07    3.7070913656e-07    1.7952164773e-07    8.4683995021e-07    3.7070913656e-07
 564.6062500    1.7994823527e-07    8.4818697367e-07    3.7144013641e-07    1.7994823527e-07    8.4818697367e-07    3.7144013641e-07
 564.6125000    1.8037482280e-07    8.4953399713e-07    3.7217113626e-07    1.8037482280e-07    8.4953399713e-07    3.7217113626e-07
 564.6187500    1.8080141034e-07    8.5088102059e-07    3.7290213611e-07    1.8080141034e-07    8.5088102059e-07    3.7290213611e-07
 564.6250000    1.8122799788e-07    8.5222804405e-07    3.7363313595e-07    1.8122799788e-07    8.5222804405e-07    3.7363313595e-07
 564.6312500    1.8165458541e-07    8.5357506751e-07    3.7436413580e-07    1.8165458541e-07    8.5357506751e-07    3.7436413580e-07
 564.6375000    1.8208117295e-07    8.5492209097e-07    3.7509513565e-07    1.8208117295e-07    8.5492209097e-07    3.7509513565e-07
 564.6437500    1.8250776049e-07    8.5626911443e-07    3.7582613550e-07    1.8250776049e-07    8.5626911443e-07    3.7582613550e-07
 564.6500000    1.8293434802e-07    8.5761613789e-07    3.7655713535e-07    1.8293434802e-07    8.5761613789e-07    3.7655713535e-07
 564.6562500    1.8336093556e-07    8.5896316135e-07    3.7728813520e-07    1.8336093556e-07    8.5896316135e-07    3.7728813520e-07
 564.6625000    1.8378752310e-07    8.6031018481e-07    3.7801913505e-07    1.8378752310e-07    8.6031018481e-07    3.7801913505e-07
 564.6687500    1.8421411064e-07    8.6165720827e-07    3.7875013490e-07    1.8421411064e-07    8.6165720827e-07    3.7875013490e-07
 564.6750000    1.8464069817e-07    8.6300423173e-07    3.7948113475e-07    1.8464069817e-07    8.6300423173e-07    3.7948113475e-07
 564.6812500    1.8506728571e-07    8.6435125520e-07    3.8021213460e-07    1.8506728571e-07    8.6435125520e-07    3.8021213460e-07
 564.6875000    1.8549387325e-07    8.6569827866e-07    3.8094313445e-07    1.8549387325e-07    8.6569827866e-07    3.8094313445e-07
 564.6937500    1.8592046079e-07    8.6704530212e-07    3.8167413430e-07    1.8592046079e-07    8.6704530212e-07    3.8167413430e-07
 564.7000000    1.8634704833e-07    8.6839232558e-07    3.8240513415e-07    1.8634704833e-07    8.6839232558e-07    3.8240513415e-07
 564.7062500    1.8677363587e-07    8.6973934905e-07    3.8313613400e-07    1.8677363587e-07    8.6973934905e-07    3.8313613400e-07
 564.7125000    1.8720022341e-07    8.7108637251e-07    3.8386713385e-07    1.8720022341e-07    8.7108637251e-07    3.8386713385e-07
 564.7187500    1.8762681095e-07    8.7243339597e-07    3.8459813370e-07    1.8762681095e-07    8.7243339597e-07    3.8459813370e-07
 564.7250000    1.8805339849e-07    8.7378041944e-07    3.8532913356e-07    1.8805339849e-07    8.7378041944e-07    3.8532913356e-07
 564.7312500    1.8847998603e-07    8.7512744290e-07    3.8606013341e-07    1.8847998603e-07    8.7512744290e-07    3.8606013341e-07
 564.7375000    1.8890657357e-07    8.7647446636e-07    3.8679113326e-07    1.8890657357e-07    8.7647446636e-07    3.8679113326e-07
 564.7437500    1.8933316111e-07    8.7782148983e-07    3.8752213311e-07    1.8933316111e-07    8.7782148983e-07    3.8752213311e-07
 564.7500000    1.8975974865e-07    8.7916851329e-07    3.8825313297e-07    1.8975974865e-07    8.7916851329e-07    3.8825313297e-07
 564.7562500    1.9018633619e-07    8.8051553676e-07    3.8898413282e-07    1.9018633619e-07    8.8051553676e-07    3.8898413282e-07
 564.7625000    1.9061292373e-07    8.8186256022e-07    3.8971513268e-07    1.9061292373e-07    8.8186256022e-07    3.8971513268e-07
 564.7687500    1.9103951128e-07    8.8320958369e-07    3.9044613253e-07    1.9103951128e-07    8.8320958369e-07    3.9044613253e-07
 564.7750000    1.9146609882e-07    8.8455660715e-07    3.9117713238e-07    1.9146609882e-07    8.8455660715e-07    3.9117713238e-07
 564.7812500    1.9189268636e-07    8.8590363062e-07    3.9190813224e-07    1.9189268636e-07    8.8590363062e-07    3.9190813224e-07
 564.7875000    1.9231927390e-07    8.8725065409e-07    3.9263913209e-07    1.9231927390e-07    8.8725065409e-07    3.9263913209e-07
 564.7937500    1.9274586145e-07    8.8859767755e-07    3.9337013195e-07    1.9274586145e-07    8.8859767755e-07    3.9337013195e-07
 564.8000000    1.9317244899e-07    8.8994470102e-07    3.9410113181e-07    1.9317244899e-07    8.8994470102e-07    3.9410113181e-07
 564.8062500    1.9378014763e-07    8.9147727940e-07    3.9505463233e-07    1.9378014763e-07    8.9147727940e-07    3.9505463233e-07
 564.8125000    1.9438784627e-07    8.9300985778e-07    3.9600813285e-07    1.9438784627e-07    8.9300985778e-07    3.9600813285e-07
 564.8187500    1.9499554491e-07    8.9454243616e-07    3.9696163338e-07    1.9499554491e-07    8.9454243616e-07    3.9696163338e-07
 564.8250000    1.9560324356e-07    8.9607501454e-07    3.9791513390e-07    1.9560324356e-07    8.9607501454e-07    3.9791513390e-07
 564.8312500    1.9621094220e-07    8.9760759292e-07    3.9886863443e-07    1.9621094220e-07    8.9760759292e-07    3.9886863443e-07
 564.8375000    1.9681864084e-07    8.9914017130e-07    3.9982213495e-07    1.9681864084e-07    8.9914017130e-07    3.9982213495e-07
 564.8437500    1.9742633948e-07    9.0067274968e-07    4.0077563548e-07    1.9742633948e-07    9.0067274968e-07    4.0077563548e-07
 564.8500000    1.9803403812e-07    9.0220532806e-07    4.0172913600e-07    1.9803403812e-07    9.0220532806e-07    4.0172913600e-07
 564.8562500    1.9864173677e-07    9.0373790644e-07    4.0268263653e-07    1.9864173677e-07    9.0373790644e-07    4.0268263653e-07
 564.8625000    1.9924943541e-07    9.0527048482e-07    4.0363613706e-07    1.9924943541e-07    9.0527048482e-07    4.0363613706e-07
 564.8687500    1.9985713405e-07    9.0680306320e-07    4.0458963758e-07    1.9985713405e-07    9.0680306320e-07    4.0458963758e-07
 564.8750000    2.0046483270e-07    9.0833564158e-07    4.0554313811e-07    2.0046483270e-07    9.0833564158e-07    4.0554313811e-07
 564.8812500    2.0107253134e-07    9.0986821996e-07    4.0649663864e-07    2.0107253134e-07    9.0986821996e-07    4.0649663864e-07
 564.8875000    2.0168022999e-07    9.1140079834e-07    4.0745013917e-07    2.0168022999e-07    9.1140079834e-07    4.0745013917e-07
 564.8937500    2.0228792863e-07    9.1293337673e-07    4.0840363969e-07    2.0228792863e-07    9.1293337673e-07    4.0840363969e-07
 564.9000000    2.0289562728e-07    9.1446595511e-07    4.0935714022e-07    2.0289562728e-07    9.1446595511e-07    4.0935714022e-07
 564.9062500    2.0350332592e-07    9.1599853349e-07    4.1031064075e-07    2.0350332592e-07    9.1599853349e-07    4.1031064075e-07
 564.9125000    2.0411102457e-07    9.1753111187e-07    4.1126414128e-07    2.0411102457e-07    9.1753111187e-07    4.1126414128e-07
 564.9187500    2.0471872321e-07    9.1906369026e-07    4.1221764181e-07    2.0471872321e-07    9.1906369026e-07    4.1221764181e-07
 564.9250000    2.0532642186e-07    9.2059626864e-07    4.1317114234e-07    2.0532642186e-07    9.2059626864e-07    4.1317114234e-07
 564.9312500    2.0593412051e-07    9.2212884702e-07    4.1412464287e-07    2.0593412051e-07    9.2212884702e-07    4.1412464287e-07
 564.9375000    2.0654181915e-07    9.2366142541e-07    4.1507814340e-07    2.0654181915e-07    9.2366142541e-07    4.1507814340e-07
 564.9437500    2.0714951780e-07    9.2519400379e-07    4.1603164393e-07    2.0714951780e-07    9.2519400379e-07    4.1603164393e-07
 564.9500000    2.0775721645e-07    9.2672658218e-07    4.1698514446e-07    2.0775721645e-07    9.2672658218e-07    4.1698514446e-07
 564.9562500    2.0836491509e-07    9.2825916056e-07    4.1793864499e-07    2.0836491509e-07    9.2825916056e-07    4.1793864499e-07
 564.9625000    2.0897261374e-07    9.2979173894e-07    4.1889214552e-07    2.0897261374e-07    9.2979173894e-07    4.1889214552e-07
 564.9687500    2.0958031239e-07    9.3132431733e-07    4.1984564605e-07    2.0958031239e-07    9.3132431733e-07    4.1984564605e-07
 564.9750000    2.1018801104e-07    9.3285689571e-07    4.2079914658e-07    2.1018801104e-07    9.3285689571e-07    4.2079914658e-07
 564.9812500    2.1079570969e-07    9.3438947410e-07    4.2175264711e-07    2.1079570969e-07    9.3438947410e-07    4.2175264711e-07
 564.9875000    2.1140340833e-07    9.3592205249e-07    4.2270614765e-07    2.1140340833e-07    9.3592205249e-07    4.2270614765e-07
 564.9937500    2.1201110698e-07    9.3745463087e-07    4.2365964818e-07    2.1201110698e-07    9.3745463087e-07    4.2365964818e-07
 565.0000000    2.1261880563e-07    9.3898720926e-07    4.2461314871e-07    2.1261880563e-07    9.3898720926e-07    4.2461314871e-07
 565.0062500    2.1322650428e-07    9.4051978764e-07    4.2556664924e-07    2.1322650428e-07    9.4051978764e-07    4.2556664924e-07
 565.0125000    2.1383420293e-07    9.4205236603e-07    4.2652014978e-07    2.1383420293e-07    9.4205236603e-07    4.2652014978e-07
 565.0187500    2.1444190158e-07    9.4358494442e-07    4.2747365031e-07    2.1444190158e-07    9.4358494442e-07    4.2747365031e-07
 565.0250000    2.1504960023e-07    9.4511752280e-07    4.2842715084e-07    2.1504960023e-07    9.4511752280e-07    4.2842715084e-07
 565.0312500    2.1565729888e-07    9.4665010119e-07    4.2938065138e-07    2.1565729888e-07    9.4665010119e-07    4.2938065138e-07
 565.0375000    2.1626499753e-07    9.4818267958e-07    4.3033415191e-07    2.1626499753e-07    9.4818267958e-07    4.3033415191e-07
 565.0437500    2.1687269618e-07    9.4971525797e-07    4.3128765245e-07    2.1687269618e-07    9.4971525797e-07    4.3128765245e-07
 565.0500000    2.1748039483e-07    9.5124783635e-07    4.3224115298e-07    2.1748039483e-07    9.5124783635e-07    4.3224115298e-07
 565.0562500    2.1808809349e-07    9.5278041474e-07    4.3319465352e-07    2.1808809349e-07    9.5278041474e-07    4.3319465352e-07
 565.0625000    2.1869579214e-07    9.5431299313e-07    4.3414815405e-07    2.1869579214e-07    9.5431299313e-07    4.3414815405e-07
 565.0687500    2.1930349079e-07    9.5584557152e-07    4.3510165459e-07    2.1930349079e-07    9.5584557152e-07    4.3510165459e-07
 565.0750000    2.1991118944e-07    9.5737814991e-07    4.3605515513e-07    2.1991118944e-07    9.5737814991e-07    4.3605515513e-07
 565.0812500    2.2051888809e-07    9.5891072830e-07    4.3700865566e-07    2.2051888809e-07    9.5891072830e-07    4.3700865566e-07
 565.0875000    2.2112658675e-07    9.6044330668e-07    4.3796215620e-07    2.2112658675e-07    9.6044330668e-07    4.3796215620e-07
 565.0937500    2.2173428540e-07    9.6197588507e-07    4.3891565674e-07    2.2173428540e-07    9.6197588507e-07    4.3891565674e-07
 565.1000000    2.2234198405e-07    9.6350846346e-07    4.3986915727e-07    2.2234198405e-07    9.6350846346e-07    4.3986915727e-07
 565.1062500    2.2294968271e-07    9.6504104185e-07    4.4082265781e-07    2.2294968271e-07    9.6504104185e-07    4.4082265781e-07
 565.1125000    2.2355738136e-07    9.6657362024e-07    4.4177615835e-07    2.2355738136e-07    9.6657362024e-07    4.4177615835e-07
 565.1187500    2.2416508002e-07    9.6810619863e-07    4.4272965889e-07    2.2416508002e-07    9.6810619863e-07    4.4272965889e-07
 565.1250000    2.2477277867e-07    9.6963877702e-07    4.4368315942e-07    2.2477277867e-07    9.6963877702e-07    4.4368315942e-07
 565.1312500    2.2538047732e-07    9.7117135541e-07    4.4463665996e-07    2.2538047732e-07    9.7117135541e-07    4.4463665996e-07
 565.1375000    2.2598817598e-07    9.7270393381e-07    4.4559016050e-07    2.2598817598e-07    9.7270393381e-07    4.4559016050e-07
 565.1437500    2.2659587463e-07    9.7423651220e-07    4.4654366104e-07    2.2659587463e-07    9.7423651220e-07    4.4654366104e-07
 565.1500000    2.2720357329e-07    9.7576909059e-07    4.4749716158e-07    2.2720357329e-07    9.7576909059e-07    4.4749716158e-07
 565.1562500    2.2781127195e-07    9.7730166898e-07    4.4845066212e-07    2.2781127195e-07    9.7730166898e-07    4.4845066212e-07
 565.1625000    2.2841897060e-07    9.7883424737e-07    4.4940416266e-07    2.2841897060e-07    9.7883424737e-07    4.4940416266e-07
 565.1687500    2.2902666926e-07    9.8036682576e-07    4.5035766320e-07    2.2902666926e-07    9.8036682576e-07    4.5035766320e-07
 565.1750000    2.2963436791e-07    9.8189940416e-07    4.5131116374e-07    2.2963436791e-07    9.8189940416e-07    4.5131116374e-07
 565.1812500    2.3024206657e-07    9.8343198255e-07    4.5226466428e-07    2.3024206657e-07    9.8343198255e-07    4.5226466428e-07
 565.1875000    2.3084976523e-07    9.8496456094e-07    4.5321816483e-07    2.3084976523e-07    9.8496456094e-07    4.5321816483e-07
 565.1937500    2.3145746389e-07    9.8649713933e-07    4.5417166537e-07    2.3145746389e-07    9.8649713933e-07    4.5417166537e-07
 565.2000000    2.3206516254e-07    9.8802971773e-07    4.5512516591e-07    2.3206516254e-07    9.8802971773e-07    4.5512516591e-07
 565.2062500    2.3267286120e-07    9.8956229612e-07    4.5607866645e-07    2.3267286120e-07    9.8956229612e-07    4.5607866645e-07
 565.2125000    2.3328055986e-07    9.9109487451e-07    4.5703216699e-07    2.3328055986e-07    9.9109487451e-07    4.5703216699e-07
 565.2187500    2.3388825852e-07    9.9262745291e-07    4.5798566754e-07    2.3388825852e-07    9.9262745291e-07    4.5798566754e-07
 565.2250000    2.3449595718e-07    9.9416003130e-07    4.5893916808e-07    2.3449595718e-07    9.9416003130e-07    4.5893916808e-07
 565.2312500    2.3510365583e-07    9.9569260970e-07    4.5989266862e-07    2.3510365583e-07    9.9569260970e-07    4.5989266862e-07
 565.2375000    2.3571135449e-07    9.9722518809e-07    4.6084616917e-07    2.3571135449e-07    9.9722518809e-07    4.6084616917e-07
 565.2437500    2.3631905315e-07    9.9875776648e-07    4.6179966971e-07    2.3631905315e-07    9.9875776648e-07    4.6179966971e-07
 565.2500000    2.3692675181e-07    1.0002903449e-06    4.6275317025e-07    2.3692675181e-07    1.0002903449e-06    4.6275317025e-07
 565.2562500    2.3753445047e-07    1.0018229233e-06    4.6370667080e-07    2.3753445047e-07    1.0018229233e-06    4.6370667080e-07
 565.2625000    2.3814214913e-07    1.0033555017e-06    4.6466017134e-07    2.3814214913e-07    1.0033555017e-06    4.6466017134e-07
 565.2687500    2.3874984779e-07    1.0048880801e-06    4.6561367189e-07    2.3874984779e-07    1.0048880801e-06    4.6561367189e-07
 565.2750000    2.3935754645e-07    1.0064206585e-06    4.6656717243e-07    2.3935754645e-07    1.0064206585e-06    4.6656717243e-07
 565.2812500    2.3996524511e-07    1.0079532369e-06    4.6752067298e-07    2.3996524511e-07    1.0079532369e-06    4.6752067298e-07
 565.2875000    2.4057294378e-07    1.0094858153e-06    4.6847417353e-07    2.4057294378e-07    1.0094858153e-06    4.6847417353e-07
 565.2937500    2.4118064244e-07    1.0110183937e-06    4.6942767407e-07    2.4118064244e-07    1.0110183937e-06    4.6942767407e-07
 565.3000000    2.4178834110e-07    1.0125509720e-06    4.7038117462e-07    2.4178834110e-07    1.0125509720e-06    4.7038117462e-07
 565.3062500    2.4239603976e-07    1.0140835504e-06    4.7133467516e-07    2.4239603976e-07    1.0140835504e-06    4.7133467516e-07
 565.3125000    2.4300373842e-07    1.0156161288e-06    4.7228817571e-07    2.4300373842e-07    1.0156161288e-06    4.7228817571e-07
 565.3187500    2.4361143709e-07    1.0171487072e-06    4.7324167626e-07    2.4361143709e-07    1.0171487072e-06    4.7324167626e-07
 565.3250000    2.4421913575e-07    1.0186812856e-06    4.7419517681e-07    2.4421913575e-07    1.0186812856e-06    4.7419517681e-07
 565.3312500    2.4482683441e-07    1.0202138640e-06    4.7514867735e-07    2.4482683441e-07    1.0202138640e-06    4.7514867735e-07
 565.3375000    2.4543453307e-07    1.0217464424e-06    4.7610217790e-07    2.4543453307e-07    1.0217464424e-06    4.7610217790e-07
 565.3437500    2.4604223174e-07    1.0232790208e-06    4.7705567845e-07    2.4604223174e-07    1.0232790208e-06    4.7705567845e-07
 565.3500000    2.4664993040e-07    1.0248115992e-06    4.7800917900e-07    2.4664993040e-07    1.0248115992e-06    4.7800917900e-07
 565.3562500    2.4725762907e-07    1.0263441776e-06    4.7896267955e-07    2.4725762907e-07    1.0263441776e-06    4.7896267955e-07
 565.3625000    2.4786532773e-07    1.0278767560e-06    4.7991618010e-07    2.4786532773e-07    1.0278767560e-06    4.7991618010e-07
 565.3687500    2.4847302640e-07    1.0294093344e-06    4.8086968065e-07    2.4847302640e-07    1.0294093344e-06    4.8086968065e-07
 565.3750000    2.4908072506e-07    1.0309419128e-06    4.8182318120e-07    2.4908072506e-07    1.0309419128e-06    4.8182318120e-07
 565.3812500    2.4968842373e-07    1.0324744912e-06    4.8277668175e-07    2.4968842373e-07    1.0324744912e-06    4.8277668175e-07
 565.3875000    2.5029612239e-07    1.0340070696e-06    4.8373018230e-07    2.5029612239e-07    1.0340070696e-06    4.8373018230e-07
 565.3937500    2.5090382106e-07    1.0355396480e-06    4.8468368285e-07    2.5090382106e-07    1.0355396480e-06    4.8468368285e-07
 565.4000000    2.5151151972e-07    1.0370722264e-06    4.8563718340e-07    2.5151151972e-07    1.0370722264e-06    4.8563718340e-07
